year,month,day,unit,branch,previous_inbound_ton,previous_inbound_vol
2026,6,17,HUBTGG,DTP,14.731124,6139.0
2026,6,17,HUBTHA,THA,27.134659,10394.0
2026,6,17,HUBTNH,TNH,15.905327,6740.0
2026,6,17,HUBTNN,TNN,11.772763999999999,6281.0
2026,6,17,HUBTQG,TQG,7.7517,3161.0
2026,6,17,HUBTTI,HNI,32.995179,22289.0
2026,6,17,HUBTTO,,21.52601,15177.0
2026,6,17,HUBTVH,VLG,10.528469,3217.0
2026,6,17,HUBVPC,PHO,14.123244999999999,6972.0
2026,6,17,HUBVTU,HCM,16.967855,7059.0
2026,6,17,HUBYAN,HNI,11.070312,5284.0
2026,6,17,HUBYBN,LCI,7.200117,2930.0
2026,6,17,LOGBN,TTKT5,154.846007,34818.0
2026,6,17,LOGTDC,,16.321878333333334,12825.0
2026,6,17,LOGYVN,,0.060989999999999996,67.0
2026,6,17,QNH01,,3.548609,1240.0
2026,6,17,QU6,,0.031807,51.0
2026,6,17,TTDAD,,3.785474,2305.0
2026,6,17,TTKNB,,19.038853,24134.0
2026,6,17,TTKT1,TTKT1,91.30797,47486.0
2026,6,17,TTKT2,TTKT2,55.34660366666666,13556.0
2026,6,17,TTKT3,TTKT3,110.56880299999999,57488.0
2026,6,17,TTKT4,TTKT4,56.56343985714285,11309.0
2026,6,17,TTKT5,TTKT5,260.422326,123251.0
2026,6,17,TTSGN,,23.409888,14906.0
2026,6,17,TTTK3K2,TTKT3,35.923967,11503.0
2026,6,18,BBSDPG,HNI,0.920244,78.0
2026,6,18,DCCNKT3,TTKT3,90.49051983333332,63295.0
2026,6,18,DSBNH,,3.5658939999999997,300.0
2026,6,18,DSKV3,,27.811565166666668,1418.0
2026,6,18,DSKV4,,4.394604999999999,355.0
2026,6,18,DSKV5,,45.999981,4054.0
2026,6,18,DSVPC,,10.002291999999999,796.0
2026,6,18,HBBDHN,,1.2047539999999999,505.0
2026,6,18,HBHCGV,,0.109287,490.0
2026,6,18,HBHCTB,,1.5857649999999999,2248.0
2026,6,18,HBHCTD,,0.088764,113.0
2026,6,18,HCM01,,0.868528,1258.0
2026,6,18,HCM04,,0.008675,2.0
2026,6,18,HCM06,,0.17927099999999999,248.0
2026,6,18,HCM10,,0.07883,87.0
2026,6,18,HCM12,,0.021272,30.0
2026,6,18,HN02,,0.083226,10.0
2026,6,18,HN04,,0.295674,460.0
2026,6,18,HN07,,0.474821,582.0
2026,6,18,HN08,,2.552257,3325.0
2026,6,18,HN10,,1.833661,2315.0
2026,6,18,HNIDDA,,1.560443,2165.0
2026,6,18,HNIHKM,,1.2374239999999999,1623.0
2026,6,18,HNM01,,0.101452,7.0
2026,6,18,HUBAGG,AGG,19.263371,7929.0
2026,6,18,HUBBDG,HCM,6.7049129999999995,1900.0
2026,6,18,HUBBGG,BNH,16.280889,8009.0
2026,6,18,HUBBHD,GLI,13.136911999999999,1777.0
2026,6,18,HUBBKN,TNN,3.356798,1184.0
2026,6,18,HUBBLU,CMU,10.3659,4012.0
2026,6,18,HUBBNH,BNH,13.378827999999999,8890.0
2026,6,18,HUBBPC,DNI,14.017769999999999,4928.0
2026,6,18,HUBBTE,VLG,11.712505,4379.0
2026,6,18,HUBBTN,LDG,21.163402666666666,4717.0
2026,6,18,HUBCMU,CMU,12.440888,5391.0
2026,6,18,HUBDBN,DBN,0.03395,10.0
2026,6,18,HUBDKG,LDG,3.3622612857142857,1081.0
2026,6,18,HUBDLK,DLK,9.645912,3482.0
2026,6,18,HUBDNG,DNG,9.257386,5186.0
2026,6,18,HUBDNI,DNI,18.606631,9570.0
2026,6,18,HUBDTP,DTP,17.324766,5105.0
2026,6,18,HUBGLI,GLI,0.9591059999999999,953.0
2026,6,18,HUBHBH,PHO,10.923221999999999,4146.0
2026,6,18,HUBHCM,,15.291901,535.0
2026,6,18,HUBHDG,HPG,17.747360999999998,9709.0
2026,6,18,HUBHGG,TQG,3.362843,757.0
2026,6,18,HUBHNI,HNI,3.937032,395.0
2026,6,18,HUBHNM,NBH,8.831825,4362.0
2026,6,18,HUBHPG,HPG,35.024058,13693.0
2026,6,18,HUBHTH,HTH,5.554624,1231.0
2026,6,18,HUBHUE,HUE,5.985812,1895.0
2026,6,18,HUBHYN,HYN,12.093504999999999,7116.0
2026,6,18,HUBKGG01,AGG,16.818801333333333,5491.0
2026,6,18,HUBKGG02,AGG,1.441207,1331.0
2026,6,18,HUBKHA,KHA,14.400930333333333,3911.0
2026,6,18,HUBKTM,QNI,2.208084,655.0
2026,6,18,HUBLAN,TNH,17.677744,10842.0
2026,6,18,HUBLBN,HNI,16.185164,10266.0
2026,6,18,HUBLCI01,LCI,3.6522099999999997,1179.0
2026,6,18,HUBLCI02,LCI,1.6873639999999999,355.0
2026,6,18,HUBLDG01,LDG,13.334002,2081.0
2026,6,18,HUBLDG03,LDG,9.762377333333333,2411.0
2026,6,18,HUBLSN,LSN,7.56604,2417.0
2026,6,18,HUBNAN,NAN,16.270767,6260.0
2026,6,18,HUBNBH,NBH,10.941764,4329.0
2026,6,18,HUBNDH,NBH,7.8570649999999995,3368.0
2026,6,18,HUBNTN,KHA,5.8895159999999995,2179.0
2026,6,18,HUBPHO,PHO,14.532240999999999,8186.0
2026,6,18,HUBPYN,DLK,9.205461,1713.0
2026,6,18,HUBQBH,QTI,3.6911609999999997,993.0
2026,6,18,HUBQNH,QNH,24.099711,10399.0
2026,6,18,HUBQNI,QNI,11.663136,5251.0
2026,6,18,HUBQNM,DNG,8.462845,3972.0
2026,6,18,HUBQTI,QTI,11.442141,1714.0
2026,6,18,HUBSTG,CTO,12.471566,5072.0
2026,6,18,HUBTAN,HCM,5.478558,1306.0
2026,6,18,HUBTBH,HYN,19.244906999999998,7031.0
2026,6,18,HUBTDC,,13.844510999999999,11508.0
2026,6,18,HUBTGG,DTP,16.758806,6183.0
2026,6,18,HUBTHA,THA,25.085245999999998,9861.0
2026,6,18,HUBTNH,TNH,10.644549999999999,3999.0
2026,6,18,HUBTNN,TNN,14.548108,6692.0
2026,6,18,HUBTQG,TQG,8.032899,3134.0
2026,6,18,HUBTTI,HNI,27.170208,17570.0
2026,6,18,HUBTTO,,16.109621,14351.0
2026,6,18,HUBTVH,VLG,10.695502,4047.0
2026,6,18,HUBVPC,PHO,14.838668,7594.0
2026,6,18,HUBVTU,HCM,15.547435,5543.0
2026,6,18,HUBYAN,HNI,11.613567,6086.0
2026,6,18,HUBYBN,LCI,8.312859,3074.0
2026,6,18,LOGBN,TTKT5,144.499742,33112.0
2026,6,18,LOGTDC,,0.23149999999999998,4.0
2026,6,18,QTI01,,0.002,1.0
2026,6,18,QU6,,0.012249999999999999,20.0
2026,6,18,TTDAD,,5.784979,2022.0
2026,6,18,TTKNB,,25.597082,28870.0
2026,6,18,TTKT1,TTKT1,92.57217999999999,57736.0
2026,6,18,TTKT2,TTKT2,76.81104433333333,24537.0
2026,6,18,TTKT3,TTKT3,101.288569,52986.0
2026,6,18,TTKT4,TTKT4,68.47282799999999,14803.0
2026,6,18,TTKT5,TTKT5,210.13546366666665,108405.0
2026,6,18,TTSGN,,32.351704,13137.0
2026,6,18,TTTK3K2,TTKT3,57.452214393939386,23004.0
